,unit_name,major_award_count,trr_count,unsustained_count,white,black,other,black_dominant_district,non_black_dominant_district,female,male,misconduct_rate_higher_than_11,misconduct_rate_higher_than_25
12567,15,0,4,1,0,1,0,0,1,0,1,0,0
12568,8,0,6,4,0,0,1,1,0,1,0,1,0
12569,16,0,19,2,1,0,0,0,1,0,1,0,0
12570,2,0,2,11,0,1,0,0,1,0,1,0,0
12571,22,0,6,22,0,1,0,0,1,0,1,0,0
12572,18,0,3,3,1,0,0,0,1,0,1,0,0
12573,25,0,5,7,0,0,1,0,1,0,1,0,0
12574,11,0,5,9,0,0,1,1,0,0,1,1,0
12575,9,1,3,20,0,0,1,1,0,0,1,1,0
12576,16,1,8,5,1,0,0,0,1,0,1,0,0
12577,7,0,0,6,0,1,0,0,1,0,1,0,0
12578,24,0,1,11,1,0,0,0,1,0,1,0,0
12579,5,0,0,3,0,1,0,0,1,1,0,0,0
12580,16,0,2,2,1,0,0,0,1,0,1,0,0
12581,7,0,9,2,1,0,0,0,1,1,0,0,0
12582,1,0,23,10,1,0,0,0,1,0,1,0,0
12583,22,0,4,7,0,1,0,0,1,0,1,0,0
12584,18,0,17,18,1,0,0,0,1,0,1,0,0
12585,17,0,6,0,1,0,0,0,1,0,1,0,0
12586,8,2,30,10,0,0,1,1,0,0,1,1,0
12587,7,0,0,8,0,1,0,0,1,0,1,0,0
12588,7,0,7,4,0,1,0,0,1,0,1,0,0
12589,4,1,12,40,0,0,1,0,1,0,1,0,0
12590,14,0,9,5,0,0,1,1,0,0,1,1,0
12591,3,0,17,6,1,0,0,0,1,0,1,0,0
12592,2,0,17,5,0,1,0,0,1,0,1,0,0
12593,9,0,0,1,0,0,1,1,0,1,0,1,0
12594,2,0,0,4,0,1,0,0,1,1,0,0,0
12595,18,0,0,2,0,1,0,0,1,1,0,0,0
12596,15,0,2,15,0,1,0,0,1,0,1,0,0
12597,9,0,7,31,1,0,0,1,0,0,1,1,0
12598,22,0,0,14,1,0,0,0,1,0,1,0,0
12599,18,0,0,4,0,1,0,0,1,1,0,0,0
12600,5,0,3,2,0,1,0,0,1,0,1,0,0
12601,2,0,2,2,0,1,0,0,1,1,0,0,0
12602,12,0,1,4,0,1,0,0,1,0,1,0,0
12603,6,0,18,16,0,1,0,0,1,0,1,0,0
12604,14,0,5,20,1,0,0,1,0,0,1,1,0
12605,2,0,3,5,0,1,0,0,1,0,1,0,0
12606,24,0,4,2,1,0,0,0,1,0,1,0,0
12607,2,0,2,5,0,1,0,0,1,0,1,0,0
12608,24,0,4,11,0,0,1,0,1,0,1,0,0
12609,15,0,1,3,0,1,0,0,1,0,1,0,0
12610,22,0,0,2,0,1,0,0,1,1,0,0,0
12611,16,0,5,12,1,0,0,0,1,0,1,0,0
12612,2,0,10,1,0,1,0,0,1,0,1,0,0
12613,8,0,20,1,1,0,0,1,0,0,1,1,0
12614,20,0,0,7,0,0,1,0,1,1,0,1,1
12615,7,0,0,6,0,1,0,0,1,0,1,0,0
12616,14,0,4,9,0,1,0,1,0,1,0,1,0
12617,5,0,2,17,1,0,0,0,1,0,1,0,0
12618,2,0,5,5,0,0,1,0,1,0,1,0,0
12619,11,2,7,2,1,0,0,1,0,0,1,1,0
12620,19,0,10,12,1,0,0,0,1,0,1,0,0
12621,8,0,30,12,1,0,0,1,0,0,1,1,0
12622,2,0,12,4,0,1,0,0,1,0,1,0,0
12623,15,0,1,0,0,0,1,0,1,1,0,0,0
12624,12,0,0,4,0,1,0,0,1,0,1,0,0
12625,8,1,4,7,0,0,1,1,0,0,1,1,0
12626,6,1,2,13,1,0,0,0,1,0,1,0,0
12627,9,0,12,31,0,0,1,1,0,0,1,1,0
12628,1,0,1,1,1,0,0,0,1,0,1,0,0
12629,5,0,9,3,0,1,0,0,1,0,1,0,0
12630,5,0,1,13,0,1,0,0,1,0,1,0,0
12631,6,0,0,3,0,1,0,0,1,0,1,0,0
12632,3,0,0,0,1,0,0,0,1,1,0,0,0
12633,12,0,4,7,0,0,1,0,1,1,0,0,0
12634,1,0,3,1,0,1,0,0,1,1,0,0,0
12635,7,0,15,15,1,0,0,0,1,0,1,0,0
12636,19,0,14,6,1,0,0,0,1,0,1,0,0
12637,5,0,8,2,0,1,0,0,1,0,1,0,0
12638,1,0,5,13,1,0,0,0,1,0,1,0,0
12639,7,0,8,5,1,0,0,0,1,0,1,0,0
12640,4,1,0,7,0,1,0,0,1,1,0,0,0
12641,7,0,0,9,0,1,0,0,1,0,1,0,0
12642,10,0,0,14,0,0,1,0,1,0,1,1,0
12643,11,0,0,2,0,1,0,1,0,0,1,1,0
12644,3,1,15,2,0,1,0,0,1,0,1,0,0
12645,2,0,0,3,0,1,0,0,1,1,0,0,0
12646,14,0,2,3,1,0,0,1,0,1,0,1,0
12647,12,0,4,2,1,0,0,0,1,0,1,0,0
12648,6,0,2,2,0,1,0,0,1,1,0,0,0
12649,18,0,1,24,0,1,0,0,1,0,1,0,0
12650,2,0,2,3,0,1,0,0,1,0,1,0,0
12651,2,0,2,5,0,1,0,0,1,1,0,0,0
12652,22,1,2,18,1,0,0,0,1,0,1,0,0
12653,16,0,6,3,1,0,0,0,1,1,0,0,0
12654,8,0,4,25,1,0,0,1,0,0,1,1,0
12655,22,0,2,3,1,0,0,0,1,1,0,0,0
12656,4,0,3,0,0,1,0,0,1,0,1,0,0
12657,4,1,0,0,1,0,0,0,1,0,1,0,0
12658,3,0,4,8,0,1,0,0,1,0,1,0,0
12659,18,2,36,27,1,0,0,0,1,0,1,0,0
12660,4,1,1,15,0,1,0,0,1,0,1,0,0
12661,25,1,32,4,1,0,0,0,1,0,1,0,0
12662,16,0,43,3,1,0,0,0,1,0,1,0,0
12663,19,0,1,10,1,0,0,0,1,0,1,0,0
12664,19,0,0,0,1,0,0,0,1,0,1,0,0
12665,11,0,6,2,1,0,0,1,0,0,1,1,0
12666,14,0,1,0,1,0,0,1,0,0,1,1,0
12667,8,0,1,4,1,0,0,1,0,0,1,1,0
12668,15,0,7,1,1,0,0,0,1,0,1,0,0
12669,10,1,0,5,0,0,1,0,1,1,0,1,0
12670,2,0,0,32,0,1,0,0,1,0,1,0,0
12671,7,0,0,3,0,1,0,0,1,1,0,0,0
12672,14,0,2,3,0,0,1,1,0,0,1,1,0
12673,16,0,17,5,1,0,0,0,1,0,1,0,0
12674,4,1,2,8,1,0,0,0,1,0,1,0,0
12675,18,0,4,6,1,0,0,0,1,0,1,0,0
12676,8,0,9,16,1,0,0,1,0,0,1,1,0
12677,4,1,4,20,1,0,0,0,1,0,1,0,0
12678,1,0,0,1,1,0,0,0,1,0,1,0,0
12679,12,0,5,3,0,1,0,0,1,1,0,0,0
12680,11,0,19,1,1,0,0,1,0,0,1,1,0
12681,8,0,4,4,1,0,0,1,0,0,1,1,0
12682,3,0,0,2,0,1,0,0,1,1,0,0,0
12683,6,0,1,4,0,1,0,0,1,1,0,0,0
12684,2,0,5,2,1,0,0,0,1,0,1,0,0
12685,4,1,0,8,1,0,0,0,1,0,1,0,0
12686,11,0,7,21,1,0,0,1,0,0,1,1,0
12687,18,0,3,5,0,0,1,0,1,0,1,0,0
12688,20,0,2,31,0,0,1,0,1,0,1,1,1
12689,18,0,6,8,0,1,0,0,1,0,1,0,0
12690,12,0,24,6,0,0,1,0,1,0,1,0,0
12691,8,1,3,0,1,0,0,1,0,0,1,1,0
12692,11,0,8,31,0,0,1,1,0,0,1,1,0
12693,5,0,3,3,0,1,0,0,1,0,1,0,0
12694,16,0,0,9,1,0,0,0,1,0,1,0,0
12695,18,0,7,14,1,0,0,0,1,0,1,0,0
12696,25,0,4,1,1,0,0,0,1,1,0,0,0
12697,22,0,1,5,1,0,0,0,1,0,1,0,0
12698,20,0,18,3,1,0,0,0,1,0,1,1,1
12699,25,0,2,4,0,0,1,0,1,0,1,0,0
12700,14,0,1,1,0,0,1,1,0,1,0,1,0
12701,16,0,4,5,1,0,0,0,1,0,1,0,0
12702,8,1,18,9,1,0,0,1,0,0,1,1,0
12703,16,1,4,0,0,0,1,0,1,0,1,0,0
12704,22,0,2,1,1,0,0,0,1,0,1,0,0
12705,17,0,1,2,1,0,0,0,1,0,1,0,0
12706,1,0,1,3,1,0,0,0,1,0,1,0,0
12707,3,0,1,2,0,1,0,0,1,1,0,0,0
12708,14,0,5,13,0,1,0,1,0,0,1,1,0
12709,16,0,18,4,1,0,0,0,1,0,1,0,0
12710,20,0,6,1,0,0,1,0,1,0,1,1,1
12711,20,0,3,7,0,0,1,0,1,0,1,1,1
12712,11,0,2,4,0,1,0,1,0,1,0,1,0
12713,8,0,6,1,1,0,0,1,0,1,0,1,0
12714,6,0,5,2,0,1,0,0,1,0,1,0,0
12715,6,1,13,11,0,1,0,0,1,0,1,0,0
12716,16,0,1,0,0,0,1,0,1,1,0,0,0
12717,5,0,1,0,0,0,1,0,1,0,1,0,0
12718,10,0,1,4,0,0,1,0,1,0,1,1,0
12719,1,0,5,6,1,0,0,0,1,0,1,0,0
12720,14,0,5,12,0,0,1,1,0,0,1,1,0
12721,22,0,2,43,0,0,1,0,1,0,1,0,0
12722,11,0,2,10,1,0,0,1,0,0,1,1,0
12723,3,1,13,3,0,0,1,0,1,0,1,0,0
12724,15,1,17,5,0,0,1,0,1,0,1,0,0
12725,10,1,2,1,0,0,1,0,1,0,1,1,0
12726,9,0,0,6,1,0,0,1,0,0,1,1,0
12727,14,0,3,6,0,1,0,1,0,0,1,1,0
12728,11,1,4,38,1,0,0,1,0,0,1,1,0
12729,16,2,3,2,1,0,0,0,1,0,1,0,0
12730,3,1,14,12,0,1,0,0,1,0,1,0,0
12731,14,1,3,9,0,0,1,1,0,0,1,1,0
12732,10,1,1,0,0,0,1,0,1,0,1,1,0
12733,10,1,18,1,0,0,1,0,1,0,1,1,0
12734,2,0,4,1,0,1,0,0,1,0,1,0,0
12735,14,0,2,29,0,0,1,1,0,0,1,1,0
12736,11,0,34,20,0,0,1,1,0,0,1,1,0
12737,1,0,4,18,0,0,1,0,1,0,1,0,0
12738,25,0,9,11,0,0,1,0,1,0,1,0,0
12739,18,0,13,13,1,0,0,0,1,0,1,0,0
12740,7,0,3,1,0,0,1,0,1,0,1,0,0
12741,7,0,1,4,0,0,1,0,1,0,1,0,0
12742,16,1,10,3,0,0,1,0,1,0,1,0,0
12743,8,0,8,20,1,0,0,1,0,0,1,1,0
12744,1,0,22,26,0,0,1,0,1,0,1,0,0
12745,24,0,1,5,1,0,0,0,1,1,0,0,0
12746,15,0,5,0,0,1,0,0,1,0,1,0,0
12747,16,0,0,10,1,0,0,0,1,0,1,0,0
12748,5,1,9,1,0,1,0,0,1,0,1,0,0
12749,18,0,6,23,0,1,0,0,1,0,1,0,0
12750,1,0,4,3,0,1,0,0,1,0,1,0,0
12751,24,0,20,5,1,0,0,0,1,0,1,0,0
12752,3,0,2,1,1,0,0,0,1,1,0,0,0
12753,18,0,13,2,1,0,0,0,1,0,1,0,0
12754,18,0,1,6,0,1,0,0,1,0,1,0,0
12755,5,0,6,8,0,1,0,0,1,0,1,0,0
12756,12,0,2,0,0,0,1,0,1,0,1,0,0
12757,16,1,14,3,1,0,0,0,1,0,1,0,0
12758,2,0,4,23,0,1,0,0,1,0,1,0,0
12759,9,0,4,16,1,0,0,1,0,0,1,1,0
12760,18,0,5,2,1,0,0,0,1,0,1,0,0
12761,1,0,21,5,1,0,0,0,1,0,1,0,0
12762,18,0,1,35,0,1,0,0,1,0,1,0,0
12763,5,0,3,0,0,1,0,0,1,1,0,0,0
12764,16,1,16,13,1,0,0,0,1,1,0,0,0
12765,6,0,9,7,0,1,0,0,1,0,1,0,0
12766,7,0,2,4,0,1,0,0,1,1,0,0,0
12767,25,0,40,25,1,0,0,0,1,0,1,0,0
12768,4,0,0,1,0,0,1,0,1,0,1,0,0
12769,17,1,3,0,0,0,1,0,1,0,1,0,0
12770,22,1,5,2,1,0,0,0,1,0,1,0,0
12771,5,0,0,0,0,1,0,0,1,1,0,0,0
12772,12,0,1,5,0,1,0,0,1,0,1,0,0
12773,22,0,4,1,0,1,0,0,1,0,1,0,0
12774,2,0,1,1,0,1,0,0,1,0,1,0,0
12775,2,0,0,7,0,1,0,0,1,0,1,0,0
12776,11,0,35,1,1,0,0,1,0,0,1,1,0
12777,22,0,2,5,1,0,0,0,1,0,1,0,0
12778,3,0,2,4,0,1,0,0,1,1,0,0,0
12779,25,0,2,25,1,0,0,0,1,0,1,0,0
12780,6,0,5,5,0,1,0,0,1,0,1,0,0
12781,8,1,17,10,0,0,1,1,0,0,1,1,0
12782,10,1,34,3,0,0,1,0,1,0,1,1,0
12783,4,1,1,24,0,0,1,0,1,0,1,0,0
12784,1,0,6,0,0,0,1,0,1,1,0,0,0
12785,24,0,3,0,1,0,0,0,1,1,0,0,0
12786,24,0,10,0,0,0,1,0,1,0,1,0,0
12787,3,1,16,12,1,0,0,0,1,0,1,0,0
12788,7,1,0,24,0,1,0,0,1,0,1,0,0
12789,4,0,8,29,1,0,0,0,1,0,1,0,0
12790,3,1,8,15,1,0,0,0,1,0,1,0,0
12791,4,0,11,6,1,0,0,0,1,0,1,0,0
12792,25,0,18,8,0,0,1,0,1,0,1,0,0
12793,9,1,26,10,1,0,0,1,0,0,1,1,0
12794,7,1,12,4,0,1,0,0,1,1,0,0,0
12795,10,0,48,2,1,0,0,0,1,0,1,1,0
12796,4,0,0,0,1,0,0,0,1,0,1,0,0
12797,4,0,0,0,1,0,0,0,1,0,1,0,0
12798,6,0,0,0,0,0,1,0,1,1,0,0,0
12799,15,0,0,0,1,0,0,0,1,0,1,0,0
12800,7,0,0,0,1,0,0,0,1,1,0,0,0
12801,17,0,1,0,1,0,0,0,1,1,0,0,0
12802,1,0,0,1,1,0,0,0,1,0,1,0,0
12803,1,0,0,1,1,0,0,0,1,0,1,0,0
12804,1,0,0,3,1,0,0,0,1,0,1,0,0
12805,1,0,0,1,1,0,0,0,1,0,1,0,0
12806,24,0,0,1,1,0,0,0,1,0,1,0,0
12807,24,0,3,1,0,0,1,0,1,0,1,0,0
12808,8,0,11,3,1,0,0,1,0,0,1,1,0
12809,17,0,7,2,1,0,0,0,1,0,1,0,0
12810,11,0,2,1,0,0,1,1,0,1,0,1,0
12811,25,0,11,1,0,1,0,0,1,0,1,0,0
12812,4,0,2,1,0,0,1,0,1,0,1,0,0
12813,16,0,11,4,1,0,0,0,1,0,1,0,0
12814,25,0,6,2,1,0,0,0,1,0,1,0,0
12815,9,0,3,2,1,0,0,1,0,0,1,1,0
12816,18,0,2,6,0,1,0,0,1,0,1,0,0
12817,6,0,5,8,0,1,0,0,1,0,1,0,0
12818,7,0,6,1,1,0,0,0,1,0,1,0,0
12819,14,0,2,1,1,0,0,1,0,0,1,1,0
12820,3,0,3,2,0,1,0,0,1,1,0,0,0
12821,8,0,4,6,1,0,0,1,0,0,1,1,0
12822,22,0,4,3,1,0,0,0,1,0,1,0,0
12823,15,0,24,10,0,0,1,0,1,0,1,0,0
12824,5,0,5,7,1,0,0,0,1,1,0,0,0
12825,5,0,12,1,1,0,0,0,1,0,1,0,0
12826,1,0,3,1,0,1,0,0,1,0,1,0,0
12827,4,0,2,1,0,0,1,0,1,1,0,0,0
12828,4,0,3,1,0,0,1,0,1,0,1,0,0
12829,12,0,1,4,0,0,1,0,1,0,1,0,0
12830,17,0,12,3,0,0,1,0,1,0,1,0,0
12831,8,0,5,1,1,0,0,1,0,0,1,1,0
12832,2,0,9,3,0,0,1,0,1,1,0,0,0
12833,24,0,6,1,0,0,1,0,1,0,1,0,0
12834,14,0,5,2,0,0,1,1,0,0,1,1,0
12835,16,0,3,2,0,0,1,0,1,0,1,0,0
12836,3,0,0,1,0,1,0,0,1,0,1,0,0
12837,20,0,25,9,1,0,0,0,1,0,1,1,1
12838,16,0,8,3,1,0,0,0,1,0,1,0,0
12839,18,0,2,2,0,1,0,0,1,0,1,0,0
12840,8,0,8,6,1,0,0,1,0,0,1,1,0
12841,3,0,10,1,0,1,0,0,1,1,0,0,0
12842,6,0,4,2,0,1,0,0,1,0,1,0,0
12843,20,0,1,2,1,0,0,0,1,0,1,1,1
12844,20,0,11,1,1,0,0,0,1,0,1,1,1
12845,18,0,0,2,1,0,0,0,1,0,1,0,0
12846,7,0,0,3,0,0,1,0,1,1,0,0,0
12847,22,0,0,2,1,0,0,0,1,1,0,0,0
12848,24,0,0,4,1,0,0,0,1,0,1,0,0
12849,7,0,0,15,0,1,0,0,1,0,1,0,0
12850,8,0,0,1,1,0,0,1,0,1,0,1,0
12851,8,0,0,6,1,0,0,1,0,0,1,1,0
12852,24,0,16,15,0,0,1,0,1,0,1,0,0
12853,25,0,9,4,1,0,0,0,1,0,1,0,0
12854,19,0,26,3,1,0,0,0,1,0,1,0,0
12855,16,0,5,8,1,0,0,0,1,0,1,0,0
12856,12,0,0,3,1,0,0,0,1,0,1,0,0
12857,8,0,0,4,1,0,0,1,0,1,0,1,0
12858,22,0,0,2,1,0,0,0,1,1,0,0,0
12859,12,0,0,1,0,0,1,0,1,1,0,0,0
12860,5,0,3,1,0,0,1,0,1,1,0,0,0
12861,19,0,9,2,1,0,0,0,1,0,1,0,0
12862,2,0,5,5,0,1,0,0,1,0,1,0,0
12863,3,0,14,1,0,0,1,0,1,0,1,0,0
12864,8,0,6,2,1,0,0,1,0,0,1,1,0
12865,18,0,6,2,0,0,1,0,1,0,1,0,0
12866,15,1,6,2,0,0,1,0,1,0,1,0,0
12867,8,1,4,3,1,0,0,1,0,0,1,1,0
12868,19,0,12,3,1,0,0,0,1,0,1,0,0
12869,2,0,0,1,1,0,0,0,1,0,1,0,0
12870,20,0,0,1,1,0,0,0,1,0,1,1,1
12871,11,0,0,4,0,1,0,1,0,1,0,1,0
12872,15,0,0,1,0,1,0,0,1,0,1,0,0
12873,19,0,0,2,1,0,0,0,1,1,0,0,0
12874,18,0,0,12,1,0,0,0,1,0,1,0,0
12875,7,0,0,3,0,0,1,0,1,0,1,0,0
12876,3,0,0,4,0,1,0,0,1,0,1,0,0
12877,8,0,0,1,1,0,0,1,0,1,0,1,0
12878,24,0,0,2,1,0,0,0,1,0,1,0,0
12879,20,0,0,5,0,1,0,0,1,0,1,1,1
12880,21,0,0,1,1,0,0,0,1,0,1,1,1
12881,24,0,0,3,1,0,0,0,1,0,1,0,0
12882,16,0,0,1,1,0,0,0,1,0,1,0,0
12883,19,0,0,5,1,0,0,0,1,0,1,0,0
12884,7,0,0,4,1,0,0,0,1,1,0,0,0
12885,24,0,0,4,1,0,0,0,1,0,1,0,0
12886,2,0,0,1,0,0,1,0,1,0,1,0,0
12887,19,0,0,3,1,0,0,0,1,1,0,0,0
12888,8,0,0,3,1,0,0,1,0,0,1,1,0
12889,1,0,0,3,1,0,0,0,1,0,1,0,0
12890,10,0,0,2,1,0,0,0,1,0,1,1,0
12891,9,0,0,6,0,0,1,1,0,0,1,1,0
12892,12,0,0,4,1,0,0,0,1,0,1,0,0
12893,5,0,0,1,0,1,0,0,1,0,1,0,0
12894,4,1,0,3,1,0,0,0,1,0,1,0,0
12895,18,0,0,2,1,0,0,0,1,0,1,0,0
12896,9,0,12,2,1,0,0,1,0,1,0,1,0
12897,24,0,17,4,1,0,0,0,1,0,1,0,0
12898,22,0,0,1,1,0,0,0,1,0,1,0,0
12899,1,0,0,1,1,0,0,0,1,0,1,0,0
12900,3,2,14,1,0,1,0,0,1,0,1,0,0
12901,10,1,6,1,0,0,1,0,1,0,1,1,0
12902,17,1,14,4,1,0,0,0,1,1,0,0,0
12903,12,0,5,8,0,0,1,0,1,0,1,0,0
12904,25,0,0,2,1,0,0,0,1,0,1,0,0
12905,7,0,0,4,0,1,0,0,1,0,1,0,0
12906,10,1,13,7,0,0,1,0,1,0,1,1,0
12907,3,0,6,4,0,1,0,0,1,0,1,0,0
12908,4,1,0,7,0,0,1,0,1,1,0,0,0
12909,4,1,0,1,0,1,0,0,1,1,0,0,0
12910,4,1,0,2,1,0,0,0,1,0,1,0,0
12911,19,0,0,1,1,0,0,0,1,0,1,0,0
12912,25,0,6,1,0,0,1,0,1,1,0,0,0
12913,17,0,0,1,1,0,0,0,1,0,1,0,0
12914,11,0,0,1,0,0,1,1,0,1,0,1,0
12915,12,0,0,1,0,1,0,0,1,0,1,0,0
12916,15,0,4,1,1,0,0,0,1,0,1,0,0
12917,3,0,0,3,0,1,0,0,1,0,1,0,0
12918,22,1,10,1,0,0,1,0,1,0,1,0,0
12919,7,0,0,1,0,1,0,0,1,1,0,0,0
12920,8,1,32,29,1,0,0,1,0,0,1,1,0
12921,6,0,4,1,0,0,1,0,1,0,1,0,0
12922,25,0,0,2,1,0,0,0,1,1,0,0,0
12923,2,0,0,1,0,1,0,0,1,0,1,0,0
12924,5,2,7,8,0,1,0,0,1,0,1,0,0
12925,11,0,7,6,0,0,1,1,0,0,1,1,0
12926,18,2,6,4,1,0,0,0,1,0,1,0,0
12927,25,0,17,19,0,0,1,0,1,0,1,0,0
12928,8,0,44,18,1,0,0,1,0,0,1,1,0
12929,9,0,3,1,1,0,0,1,0,0,1,1,0
12930,7,0,3,3,0,0,1,0,1,1,0,0,0
12931,22,0,0,3,1,0,0,0,1,0,1,0,0
12932,8,0,7,1,1,0,0,1,0,0,1,1,0
12933,6,0,15,4,0,0,1,0,1,0,1,0,0
12934,18,0,31,4,1,0,0,0,1,0,1,0,0
12935,18,0,4,13,1,0,0,0,1,0,1,0,0
12936,6,0,12,1,0,0,1,0,1,0,1,0,0
12937,12,0,2,4,0,0,1,0,1,0,1,0,0
12938,16,0,0,6,1,0,0,0,1,0,1,0,0
12939,20,0,0,1,1,0,0,0,1,0,1,1,1
12940,2,3,18,9,1,0,0,0,1,0,1,0,0
12941,8,0,4,2,0,1,0,1,0,0,1,1,0
12942,18,0,4,1,1,0,0,0,1,0,1,0,0
12943,3,0,0,1,0,1,0,0,1,0,1,0,0
12944,18,0,4,1,1,0,0,0,1,0,1,0,0
12945,16,0,0,2,1,0,0,0,1,0,1,0,0
12946,19,2,23,7,1,0,0,0,1,0,1,0,0
12947,4,1,7,11,0,0,1,0,1,1,0,0,0
12948,17,1,24,9,1,0,0,0,1,0,1,0,0
12949,10,1,14,3,1,0,0,0,1,0,1,1,0
12950,2,0,3,8,0,1,0,0,1,0,1,0,0
12951,20,0,0,3,1,0,0,0,1,0,1,1,1
12952,17,0,0,5,1,0,0,0,1,0,1,0,0
12953,18,0,0,3,1,0,0,0,1,0,1,0,0
12954,1,0,0,5,1,0,0,0,1,0,1,0,0
12955,16,0,0,2,1,0,0,0,1,0,1,0,0
12956,1,0,0,2,1,0,0,0,1,0,1,0,0
12957,9,0,0,1,1,0,0,1,0,0,1,1,0
12958,18,0,0,5,1,0,0,0,1,0,1,0,0
12959,16,0,0,2,1,0,0,0,1,0,1,0,0
12960,16,0,0,3,1,0,0,0,1,0,1,0,0
12961,25,0,0,20,0,0,1,0,1,0,1,0,0
12962,10,1,0,7,0,0,1,0,1,1,0,1,0
12963,15,0,0,1,0,0,1,0,1,1,0,0,0
12964,17,0,0,3,0,0,1,0,1,1,0,0,0
12965,12,0,1,1,1,0,0,0,1,1,0,0,0
12966,9,0,3,12,1,0,0,1,0,0,1,1,0
12967,24,1,2,2,0,0,1,0,1,1,0,0,0
12968,19,0,21,5,1,0,0,0,1,0,1,0,0
12969,18,0,1,4,1,0,0,0,1,0,1,0,0
12970,19,0,4,3,1,0,0,0,1,0,1,0,0
12971,18,0,3,3,0,0,1,0,1,0,1,0,0
12972,11,0,10,1,1,0,0,1,0,0,1,1,0
12973,2,0,5,1,0,1,0,0,1,1,0,0,0
12974,15,0,2,6,0,1,0,0,1,1,0,0,0
12975,2,0,6,3,0,1,0,0,1,0,1,0,0
12976,25,0,28,1,1,0,0,0,1,0,1,0,0
12977,17,0,3,1,0,0,1,0,1,0,1,0,0
12978,8,0,24,9,0,0,1,1,0,0,1,1,0
12979,4,0,7,2,0,0,1,0,1,0,1,0,0
12980,19,0,3,2,0,0,1,0,1,0,1,0,0
12981,4,0,6,2,1,0,0,0,1,1,0,0,0
12982,5,0,4,3,0,1,0,0,1,0,1,0,0
12983,20,0,10,1,1,0,0,0,1,0,1,1,1
12984,10,1,3,3,1,0,0,0,1,1,0,1,0
12985,24,0,11,7,1,0,0,0,1,0,1,0,0
12986,3,0,7,2,0,0,1,0,1,0,1,0,0
12987,5,0,0,2,0,0,1,0,1,1,0,0,0
12988,4,1,2,9,0,0,1,0,1,0,1,0,0
12989,5,0,12,5,0,0,1,0,1,0,1,0,0
12990,7,1,0,2,1,0,0,0,1,1,0,0,0
12991,19,0,13,3,1,0,0,0,1,0,1,0,0
12992,10,1,2,2,0,0,1,0,1,1,0,1,0
12993,9,0,6,7,0,0,1,1,0,0,1,1,0
12994,8,0,4,1,1,0,0,1,0,0,1,1,0
12995,4,0,10,1,0,1,0,0,1,1,0,0,0
12996,7,0,12,2,1,0,0,0,1,1,0,0,0
12997,25,0,0,1,0,1,0,0,1,1,0,0,0
12998,4,1,11,2,1,0,0,0,1,0,1,0,0
12999,9,0,18,1,0,0,1,1,0,0,1,1,0
13000,16,1,0,3,1,0,0,0,1,0,1,0,0
13001,2,0,2,1,0,1,0,0,1,0,1,0,0
13002,19,0,1,2,0,0,1,0,1,0,1,0,0
13003,17,0,5,4,0,0,1,0,1,1,0,0,0
13004,9,0,1,1,0,0,1,1,0,0,1,1,0
13005,12,2,14,4,0,0,1,0,1,0,1,0,0
13006,20,0,13,5,1,0,0,0,1,0,1,1,1
13007,18,0,0,2,1,0,0,0,1,1,0,0,0
13008,3,0,4,1,0,1,0,0,1,1,0,0,0
13009,7,0,7,6,0,0,1,0,1,0,1,0,0
13010,10,0,0,4,0,0,1,0,1,1,0,1,0
13011,22,0,22,3,1,0,0,0,1,0,1,0,0
13012,17,0,4,9,1,0,0,0,1,0,1,0,0
13013,19,0,4,1,1,0,0,0,1,0,1,0,0
13014,9,0,8,10,1,0,0,1,0,0,1,1,0
13015,3,0,5,1,0,1,0,0,1,1,0,0,0
13016,18,0,0,4,1,0,0,0,1,0,1,0,0
13017,9,0,1,10,1,0,0,1,0,1,0,1,0
13018,12,0,3,2,0,0,1,0,1,0,1,0,0
13019,20,0,5,2,0,0,1,0,1,0,1,1,1
13020,14,0,7,1,1,0,0,1,0,0,1,1,0
13021,12,0,12,2,0,0,1,0,1,0,1,0,0
13022,19,0,4,3,0,1,0,0,1,0,1,0,0
13023,11,0,3,1,1,0,0,1,0,1,0,1,0
13024,19,0,3,7,0,0,1,0,1,0,1,0,0
13025,16,0,3,11,0,1,0,0,1,0,1,0,0
13026,19,0,28,16,1,0,0,0,1,0,1,0,0
13027,8,0,3,9,0,0,1,1,0,0,1,1,0
13028,22,0,15,3,0,0,1,0,1,0,1,0,0
13029,2,0,9,3,1,0,0,0,1,0,1,0,0
13030,9,0,6,2,0,1,0,1,0,0,1,1,0
13031,22,0,0,2,1,0,0,0,1,0,1,0,0
13032,4,2,10,4,0,0,1,0,1,0,1,0,0
13033,1,0,7,0,1,0,0,0,1,0,1,0,0
13034,4,1,2,0,1,0,0,0,1,1,0,0,0
13035,5,0,1,0,0,1,0,0,1,1,0,0,0
13036,6,0,0,0,0,1,0,0,1,0,1,0,0
13037,20,0,9,0,1,0,0,0,1,0,1,1,1
13038,16,0,0,0,1,0,0,0,1,0,1,0,0
13039,8,2,0,0,0,0,1,1,0,0,1,1,0
13040,18,0,0,0,0,1,0,0,1,0,1,0,0
13041,11,0,5,0,0,0,1,1,0,1,0,1,0
13042,25,0,4,1,0,0,1,0,1,0,1,0,0
13043,14,0,0,0,1,0,0,1,0,0,1,1,0
13044,3,0,0,0,0,0,1,0,1,1,0,0,0
13045,19,0,0,0,0,0,1,0,1,0,1,0,0
