,unit_name,major_award_count,trr_count,unsustained_count,white,black,other,black_dominant_district,non_black_dominant_district,female,male,misconduct_rate_higher_than_11,misconduct_rate_level
13133,10,1,0,3,1,0,0,0,1,1,0,0,medium
13134,10,1,0,1,1,0,0,0,1,0,1,0,medium
13135,16,0,0,1,1,0,0,0,1,1,0,0,low
13136,16,1,12,3,1,0,0,0,1,0,1,0,low
13137,10,1,4,2,0,1,0,0,1,0,1,0,medium
13138,15,1,11,6,0,1,0,0,1,0,1,0,low
13139,16,0,0,2,1,0,0,0,1,1,0,0,low
13140,5,1,31,4,1,0,0,0,1,0,1,0,low
13141,4,1,4,6,1,0,0,0,1,0,1,0,low
13142,9,1,6,22,1,0,0,1,0,0,1,0,medium
13143,16,0,43,9,1,0,0,0,1,0,1,0,low
13144,23,0,0,4,1,0,0,0,1,0,1,0,high
13145,4,2,15,2,1,0,0,0,1,0,1,0,low
13146,6,1,5,2,0,1,0,0,1,0,1,0,low
13147,10,1,1,10,0,0,1,0,1,0,1,0,medium
13148,10,1,0,1,0,1,0,0,1,0,1,0,medium
13149,10,1,0,1,1,0,0,0,1,0,1,0,medium
13150,6,0,4,2,0,1,0,0,1,0,1,0,low
13151,23,0,0,1,1,0,0,0,1,1,0,0,high
13152,4,1,0,3,1,0,0,0,1,0,1,0,low
13153,10,1,0,6,0,0,1,0,1,0,1,0,medium
13154,15,0,0,1,0,1,0,0,1,0,1,0,low
13155,20,0,0,2,0,0,1,0,1,1,0,0,high
13156,20,0,2,2,0,0,1,0,1,0,1,0,high
13157,1,0,5,2,0,0,1,0,1,0,1,0,low
13158,9,0,3,3,0,0,1,1,0,0,1,0,medium
13159,17,0,17,13,1,0,0,0,1,0,1,0,low
13160,4,1,3,3,1,0,0,0,1,0,1,0,low
13161,18,0,0,4,1,0,0,0,1,0,1,0,low
13162,9,0,0,2,1,0,0,1,0,0,1,0,medium
13163,6,0,2,2,0,1,0,0,1,1,0,0,low
13164,8,1,13,1,1,0,0,1,0,0,1,0,medium
13165,4,1,0,6,1,0,0,0,1,0,1,0,low
13166,14,0,4,3,1,0,0,1,0,0,1,0,medium
13167,8,0,10,3,1,0,0,1,0,0,1,0,medium
13168,7,1,3,1,1,0,0,0,1,1,0,0,low
13169,11,2,11,3,0,1,0,1,0,0,1,0,medium
13170,2,1,9,1,1,0,0,0,1,0,1,0,low
13171,10,1,3,7,1,0,0,0,1,0,1,0,medium
13172,18,0,0,6,0,1,0,0,1,0,1,0,low
13173,19,0,0,1,0,0,1,0,1,0,1,0,low
13174,3,1,1,5,0,1,0,0,1,0,1,0,low
13175,23,0,0,4,1,0,0,0,1,1,0,0,high
13176,11,0,4,12,0,1,0,1,0,0,1,0,medium
13177,17,0,0,2,1,0,0,0,1,0,1,0,low
13178,6,1,27,14,1,0,0,0,1,0,1,0,low
13179,7,1,14,1,1,0,0,0,1,0,1,0,low
13180,4,4,12,5,1,0,0,0,1,0,1,0,low
13181,18,0,0,1,1,0,0,0,1,0,1,0,low
13182,7,1,3,2,0,0,1,0,1,0,1,0,low
13183,4,1,6,1,1,0,0,0,1,0,1,0,low
13184,25,0,0,2,1,0,0,0,1,0,1,0,low
13185,7,0,0,2,0,1,0,0,1,1,0,0,low
13186,19,1,5,10,1,0,0,0,1,0,1,0,low
13187,4,1,0,7,0,0,1,0,1,1,0,0,low
13188,17,0,5,2,0,0,1,0,1,0,1,0,low
13189,25,0,14,3,1,0,0,0,1,0,1,0,low
13190,7,3,20,4,0,1,0,0,1,0,1,0,low
13191,4,1,2,5,1,0,0,0,1,0,1,0,low
13192,6,1,16,2,1,0,0,0,1,0,1,0,low
13193,8,0,2,5,1,0,0,1,0,0,1,0,medium
13194,23,0,0,3,1,0,0,0,1,0,1,0,high
13195,9,0,0,2,1,0,0,1,0,0,1,0,medium
13196,22,0,0,10,1,0,0,0,1,0,1,0,low
13197,3,0,0,7,0,1,0,0,1,0,1,0,low
13198,10,1,1,3,0,0,1,0,1,0,1,0,medium
13199,4,1,0,2,1,0,0,0,1,0,1,0,low
13200,10,1,0,7,1,0,0,0,1,0,1,0,medium
13201,2,0,0,1,0,0,1,0,1,0,1,0,low
13202,24,0,2,2,1,0,0,0,1,0,1,0,low
13203,18,0,0,1,1,0,0,0,1,0,1,0,low
13204,4,1,15,10,1,0,0,0,1,0,1,0,low
13205,25,0,9,1,1,0,0,0,1,0,1,0,low
13206,22,0,7,6,1,0,0,0,1,0,1,0,low
13207,10,2,16,3,0,0,1,0,1,0,1,0,medium
13208,4,1,1,2,0,0,1,0,1,0,1,0,low
13209,19,0,0,1,1,0,0,0,1,0,1,0,low
13210,25,0,7,2,1,0,0,0,1,0,1,0,low
13211,16,0,0,5,1,0,0,0,1,0,1,0,low
13212,20,0,0,2,1,0,0,0,1,0,1,0,high
13213,12,1,18,8,0,0,1,0,1,0,1,0,low
13214,9,0,0,1,0,1,0,1,0,1,0,0,medium
13215,4,1,10,2,1,0,0,0,1,0,1,0,low
13216,6,0,6,3,0,0,1,0,1,0,1,0,low
13217,2,1,3,1,0,1,0,0,1,1,0,0,low
13218,3,0,6,1,1,0,0,0,1,0,1,0,low
13219,10,1,12,1,0,0,1,0,1,0,1,0,medium
13220,6,1,4,1,0,1,0,0,1,1,0,0,low
13221,17,1,4,6,1,0,0,0,1,0,1,0,low
13222,7,2,12,2,1,0,0,0,1,0,1,0,low
13223,25,1,16,2,1,0,0,0,1,0,1,0,low
13224,4,1,0,0,1,0,0,0,1,0,1,0,low
13225,22,2,14,9,0,1,0,0,1,0,1,0,low
13226,4,1,0,2,1,0,0,0,1,1,0,0,low
13227,4,1,59,11,1,0,0,0,1,0,1,0,low
13228,4,1,2,4,1,0,0,0,1,1,0,0,low
13229,4,1,0,12,1,0,0,0,1,0,1,0,low
13230,4,1,0,10,1,0,0,0,1,1,0,0,low
13231,10,1,3,2,0,0,1,0,1,0,1,0,medium
13232,4,1,6,1,1,0,0,0,1,0,1,0,low
13233,5,1,22,4,1,0,0,0,1,0,1,0,low
13234,11,1,14,2,0,0,1,1,0,0,1,0,medium
13235,10,1,10,2,0,0,1,0,1,0,1,0,medium
13236,4,1,2,6,0,1,0,0,1,1,0,0,low
13237,4,1,9,3,1,0,0,0,1,0,1,0,low
13238,8,1,4,1,1,0,0,1,0,1,0,0,medium
13239,7,1,0,5,0,1,0,0,1,1,0,0,low
13240,7,1,41,6,1,0,0,0,1,0,1,0,low
13241,4,1,6,1,0,1,0,0,1,0,1,0,low
13242,8,1,7,7,1,0,0,1,0,0,1,0,medium
13243,12,1,1,1,0,0,1,0,1,1,0,0,low
13244,10,1,0,1,1,0,0,0,1,1,0,0,medium
13245,5,2,9,1,1,0,0,0,1,0,1,0,low
13246,4,1,2,4,0,1,0,0,1,0,1,0,low
13247,22,1,7,1,0,0,1,0,1,0,1,0,low
13248,7,1,2,1,1,0,0,0,1,1,0,0,low
13249,24,0,2,4,0,0,1,0,1,0,1,0,low
13250,19,0,1,2,1,0,0,0,1,1,0,0,low
13251,10,1,9,11,1,0,0,0,1,0,1,0,medium
13252,10,1,8,10,0,0,1,0,1,0,1,0,medium
13253,18,0,0,2,1,0,0,0,1,0,1,0,low
13254,10,1,5,1,0,0,1,0,1,0,1,0,medium
13255,4,1,0,20,0,0,1,0,1,0,1,0,low
13256,10,1,3,2,1,0,0,0,1,1,0,0,medium
13257,4,1,0,3,0,1,0,0,1,0,1,0,low
13258,4,1,0,2,0,1,0,0,1,0,1,0,low
13259,4,1,0,2,0,1,0,0,1,1,0,0,low
13260,4,1,0,6,1,0,0,0,1,0,1,0,low
13261,9,0,0,10,1,0,0,1,0,0,1,0,medium
13262,25,0,0,1,1,0,0,0,1,0,1,0,low
13263,9,0,0,2,1,0,0,1,0,1,0,0,medium
13264,5,1,18,7,0,0,1,0,1,0,1,0,low
13265,8,1,0,4,1,0,0,1,0,0,1,0,medium
13266,8,1,1,7,0,0,1,1,0,0,1,0,medium
13267,4,1,7,9,1,0,0,0,1,1,0,0,low
13268,8,1,14,2,0,0,1,1,0,0,1,0,medium
13269,24,2,1,1,0,1,0,0,1,0,1,0,low
13270,10,1,1,8,0,1,0,0,1,0,1,0,medium
13271,10,1,1,16,0,0,1,0,1,0,1,0,medium
13272,10,1,6,4,1,0,0,0,1,0,1,0,medium
13273,25,1,11,7,0,0,1,0,1,0,1,0,low
13274,8,1,4,8,1,0,0,1,0,0,1,0,medium
13275,7,3,5,15,1,0,0,0,1,0,1,0,low
13276,4,1,11,2,0,0,1,0,1,0,1,0,low
13277,20,1,8,1,1,0,0,0,1,0,1,0,high
13278,4,1,0,4,0,1,0,0,1,1,0,0,low
13279,10,1,4,1,0,0,1,0,1,0,1,0,medium
13280,22,1,8,4,0,0,1,0,1,0,1,0,low
13281,4,1,6,1,1,0,0,0,1,0,1,0,low
13282,14,1,6,1,0,0,1,1,0,0,1,0,medium
13283,16,1,53,10,1,0,0,0,1,0,1,0,low
13284,16,1,16,1,1,0,0,0,1,0,1,0,low
13285,25,0,0,9,0,0,1,0,1,0,1,0,low
13286,18,0,0,10,1,0,0,0,1,0,1,0,low
13287,18,0,0,8,1,0,0,0,1,0,1,0,low
13288,18,0,0,8,1,0,0,0,1,0,1,0,low
13289,7,0,0,1,0,1,0,0,1,0,1,0,low
13290,9,0,0,3,1,0,0,1,0,0,1,0,medium
13291,16,0,0,7,1,0,0,0,1,0,1,0,low
13292,18,0,0,1,1,0,0,0,1,0,1,0,low
13293,16,0,0,5,1,0,0,0,1,0,1,0,low
13294,22,0,0,2,0,1,0,0,1,0,1,0,low
13295,10,1,0,3,1,0,0,0,1,0,1,0,medium
13296,18,0,0,3,1,0,0,0,1,0,1,0,low
13297,19,0,0,1,1,0,0,0,1,1,0,0,low
13298,14,0,0,1,0,1,0,1,0,0,1,0,medium
13299,25,0,0,1,1,0,0,0,1,0,1,0,low
13300,13,0,0,10,0,0,1,0,1,0,1,0,high
13301,22,0,0,6,1,0,0,0,1,0,1,0,low
13302,19,0,0,3,1,0,0,0,1,1,0,0,low
13303,20,0,0,1,1,0,0,0,1,1,0,0,high
13304,23,0,0,1,1,0,0,0,1,0,1,0,high
13305,24,0,0,3,1,0,0,0,1,0,1,0,low
13306,18,0,0,2,1,0,0,0,1,1,0,0,low
13307,16,0,3,2,1,0,0,0,1,0,1,0,low
13308,4,1,0,6,0,1,0,0,1,1,0,0,low
13309,10,1,0,1,1,0,0,0,1,1,0,0,medium
13310,18,1,0,2,0,1,0,0,1,1,0,0,low
13311,8,1,16,2,1,0,0,1,0,0,1,0,medium
13312,8,1,19,9,1,0,0,1,0,0,1,0,medium
13313,4,2,22,7,1,0,0,0,1,0,1,0,low
13314,19,0,5,1,0,0,1,0,1,0,1,0,low
13315,8,0,3,0,1,0,0,1,0,0,1,0,medium
13316,14,1,6,1,0,0,1,1,0,0,1,0,medium
13317,16,1,1,5,1,0,0,0,1,0,1,0,low
13318,10,1,5,2,0,0,1,0,1,1,0,0,medium
13319,8,1,27,2,1,0,0,1,0,0,1,0,medium
13320,4,1,11,3,0,1,0,0,1,0,1,0,low
13321,2,1,4,3,0,0,1,0,1,0,1,0,low
13322,12,1,1,3,0,0,1,0,1,1,0,0,low
13323,25,1,14,1,1,0,0,0,1,0,1,0,low
13324,20,1,8,2,1,0,0,0,1,0,1,0,high
13325,10,1,1,13,0,0,1,0,1,0,1,0,medium
13326,8,0,15,11,1,0,0,1,0,0,1,0,medium
13327,19,1,5,1,0,0,1,0,1,0,1,0,low
13328,10,1,0,3,1,0,0,0,1,0,1,0,medium
13329,4,1,3,1,0,1,0,0,1,1,0,0,low
13330,18,1,3,3,1,0,0,0,1,0,1,0,low
13331,4,1,3,1,0,0,1,0,1,1,0,0,low
13332,6,1,12,1,0,0,1,0,1,0,1,0,low
13333,10,1,0,0,1,0,0,0,1,0,1,0,medium
13334,5,2,35,0,1,0,0,0,1,0,1,0,low
13335,3,1,7,0,0,0,1,0,1,0,1,0,low
13336,18,0,0,0,0,0,1,0,1,1,0,0,low
13337,9,0,7,0,0,0,1,1,0,0,1,0,medium
13338,7,0,11,0,0,0,1,0,1,0,1,0,low
13339,24,0,2,0,1,0,0,0,1,0,1,0,low
13340,19,0,1,0,0,0,1,0,1,0,1,0,low
13341,7,0,3,0,0,0,1,0,1,0,1,0,low
13342,11,0,0,0,0,0,1,1,0,0,1,0,medium
13343,7,0,1,0,1,0,0,0,1,0,1,0,low
13344,11,0,1,0,1,0,0,1,0,0,1,0,medium
13345,15,0,16,0,1,0,0,0,1,0,1,0,low
13346,25,0,5,0,0,0,1,0,1,0,1,0,low
13347,10,0,1,0,0,0,1,0,1,0,1,0,medium
13348,7,0,4,0,0,0,1,0,1,0,1,0,low
13349,7,0,1,0,0,0,1,0,1,0,1,0,low
13350,3,0,1,0,0,1,0,0,1,1,0,0,low
13351,9,0,0,0,1,0,0,1,0,1,0,0,medium
13352,18,0,8,0,0,0,1,0,1,0,1,0,low
13353,14,0,2,0,0,0,1,1,0,1,0,0,medium
13354,7,0,3,0,0,0,1,0,1,0,1,0,low
13355,11,0,1,0,1,0,0,1,0,0,1,0,medium
13356,12,0,4,0,1,0,0,0,1,1,0,0,low
13357,11,0,4,0,1,0,0,1,0,0,1,0,medium
13358,19,0,9,0,0,0,1,0,1,0,1,0,low
13359,14,0,2,0,0,0,1,1,0,0,1,0,medium
13360,11,0,4,0,1,0,0,1,0,0,1,0,medium
13361,8,0,1,0,1,0,0,1,0,1,0,0,medium
13362,11,0,2,0,1,0,0,1,0,0,1,0,medium
13363,4,0,2,0,1,0,0,0,1,0,1,0,low
13364,18,0,0,0,1,0,0,0,1,0,1,0,low
13365,6,0,0,0,0,1,0,0,1,1,0,0,low
13366,6,0,0,0,0,0,1,0,1,1,0,0,low
13367,8,0,0,0,1,0,0,1,0,0,1,0,medium
13368,16,0,2,0,0,0,1,0,1,0,1,0,low
13369,12,0,19,0,0,0,1,0,1,0,1,0,low
13370,9,0,3,0,1,0,0,1,0,0,1,0,medium
13371,10,1,3,0,0,0,1,0,1,0,1,0,medium
13372,10,1,12,0,1,0,0,0,1,0,1,0,medium
13373,19,0,4,0,1,0,0,0,1,0,1,0,low
13374,19,0,0,0,1,0,0,0,1,0,1,0,low
13375,19,0,0,0,0,0,1,0,1,1,0,0,low
13376,25,0,0,0,1,0,0,0,1,0,1,0,low
13377,16,0,0,0,1,0,0,0,1,0,1,0,low
13378,7,0,0,0,1,0,0,0,1,0,1,0,low
13379,20,0,0,0,1,0,0,0,1,0,1,0,high
13380,18,0,0,0,1,0,0,0,1,0,1,0,low
13381,7,0,0,0,1,0,0,0,1,0,1,0,low
13382,22,0,0,0,1,0,0,0,1,0,1,0,low
13383,16,0,0,0,1,0,0,0,1,1,0,0,low
13384,17,0,0,0,1,0,0,0,1,0,1,0,low
13385,21,0,0,0,1,0,0,0,1,1,0,0,high
13386,18,0,0,0,1,0,0,0,1,0,1,0,low
13387,12,0,0,0,0,1,0,0,1,0,1,0,low
13388,8,0,0,0,0,0,1,1,0,0,1,0,medium
13389,7,0,0,0,1,0,0,0,1,1,0,0,low
13390,11,0,0,0,1,0,0,1,0,0,1,0,medium
13391,2,0,0,0,0,1,0,0,1,1,0,0,low
13392,20,0,0,0,0,0,1,0,1,0,1,0,high
13393,8,0,0,0,1,0,0,1,0,0,1,0,medium
13394,7,0,0,0,1,0,0,0,1,1,0,0,low
13395,16,0,0,0,1,0,0,0,1,0,1,0,low
13396,7,0,0,0,0,1,0,0,1,0,1,0,low
13397,19,0,0,0,1,0,0,0,1,1,0,0,low
13398,17,0,0,0,0,0,1,0,1,0,1,0,low
13399,24,0,0,0,0,0,1,0,1,1,0,0,low
13400,1,0,0,0,1,0,0,0,1,0,1,0,low
13401,10,1,5,0,1,0,0,0,1,0,1,0,medium
13402,7,1,8,0,0,0,1,0,1,0,1,0,low
13403,4,1,0,0,0,0,1,0,1,0,1,0,low
13404,3,0,0,0,0,0,1,0,1,0,1,0,low
13405,4,0,0,0,0,0,1,0,1,1,0,0,low
13406,6,0,0,0,1,0,0,0,1,0,1,0,low
13407,7,0,0,0,0,1,0,0,1,0,1,0,low
13408,10,1,1,0,1,0,0,0,1,0,1,0,medium
13409,25,0,0,0,0,0,1,0,1,0,1,0,low
13410,19,0,7,0,1,0,0,0,1,1,0,0,low
13411,8,0,2,0,0,0,1,1,0,0,1,0,medium
13412,16,0,0,0,1,0,0,0,1,0,1,0,low
13413,25,1,5,0,1,0,0,0,1,0,1,0,low
13414,25,1,2,0,1,0,0,0,1,0,1,0,low
13415,10,1,0,0,1,0,0,0,1,1,0,0,medium
13416,22,1,0,0,0,1,0,0,1,1,0,0,low
13417,12,0,0,0,0,0,1,0,1,0,1,0,low
13418,7,0,5,0,1,0,0,0,1,0,1,0,low
13419,16,0,0,0,1,0,0,0,1,0,1,0,low
13420,17,0,0,0,1,0,0,0,1,0,1,0,low
13421,19,0,0,0,1,0,0,0,1,1,0,0,low
13422,10,1,8,0,1,0,0,0,1,0,1,0,medium
13423,15,1,3,0,1,0,0,0,1,0,1,0,low
13424,4,1,6,0,0,1,0,0,1,1,0,0,low
13425,4,1,0,0,1,0,0,0,1,0,1,0,low
13426,2,1,0,0,0,1,0,0,1,0,1,0,low
13427,10,1,0,0,1,0,0,0,1,0,1,0,medium
13428,12,0,0,0,1,0,0,0,1,0,1,0,low
13429,7,1,24,0,1,0,0,0,1,0,1,0,low
13430,10,1,11,0,0,0,1,0,1,0,1,0,medium
13431,8,0,0,0,0,0,1,1,0,1,0,0,medium
13432,25,1,0,0,1,0,0,0,1,1,0,0,low
13433,4,2,2,0,0,1,0,0,1,0,1,0,low
13434,10,1,10,0,0,0,1,0,1,0,1,0,medium
13435,4,1,3,0,0,0,1,0,1,1,0,0,low
13436,19,1,14,0,0,1,0,0,1,0,1,0,low
13437,4,1,0,0,0,1,0,0,1,1,0,0,low
13438,22,1,1,0,0,1,0,0,1,1,0,0,low
13439,4,1,3,0,0,1,0,0,1,0,1,0,low
13440,4,0,3,0,1,0,0,0,1,1,0,0,low
13441,4,2,2,0,0,1,0,0,1,0,1,0,low
13442,10,1,8,0,1,0,0,0,1,0,1,0,medium
13443,7,1,1,0,1,0,0,0,1,0,1,0,low
13444,20,1,11,0,1,0,0,0,1,0,1,0,high
13445,10,2,9,0,0,0,1,0,1,0,1,0,medium
13446,10,1,9,0,1,0,0,0,1,0,1,0,medium
13447,10,1,4,0,0,0,1,0,1,0,1,0,medium
13448,25,1,11,0,0,0,1,0,1,0,1,0,low
13449,4,1,3,0,0,1,0,0,1,1,0,0,low
13450,4,1,0,0,1,0,0,0,1,0,1,0,low
13451,8,0,5,0,1,0,0,1,0,0,1,0,medium
13452,11,0,3,0,1,0,0,1,0,1,0,0,medium
13453,4,1,0,0,1,0,0,0,1,0,1,0,low
13454,10,1,0,0,1,0,0,0,1,0,1,0,medium
13455,8,0,0,0,1,0,0,1,0,1,0,0,medium
13456,8,0,0,0,1,0,0,1,0,0,1,0,medium
13457,1,0,0,0,0,1,0,0,1,0,1,0,low
13458,18,0,0,0,1,0,0,0,1,1,0,0,low
13459,20,0,0,0,1,0,0,0,1,0,1,0,high
13460,10,1,2,0,0,0,1,0,1,0,1,0,medium
13461,14,1,11,0,0,1,0,1,0,0,1,0,medium
13462,5,1,17,0,1,0,0,0,1,0,1,0,low
13463,6,0,7,0,0,1,0,0,1,1,0,0,low
13464,24,1,2,0,0,0,1,0,1,1,0,0,low
13465,14,0,14,0,0,0,1,1,0,0,1,0,medium
13466,7,0,1,0,0,0,1,0,1,0,1,0,low
13467,8,0,2,0,1,0,0,1,0,1,0,0,medium
13468,25,1,9,0,1,0,0,0,1,0,1,0,low
13469,22,0,5,0,1,0,0,0,1,0,1,0,low
13470,5,1,1,0,0,1,0,0,1,1,0,0,low
13471,25,0,6,0,0,0,1,0,1,0,1,0,low
13472,25,0,4,0,0,0,1,0,1,0,1,0,low
13473,7,0,1,0,1,0,0,0,1,0,1,0,low
13474,12,0,1,0,1,0,0,0,1,0,1,0,low
13475,20,0,5,0,0,0,1,0,1,0,1,0,high
13476,4,1,0,0,1,0,0,0,1,1,0,0,low
13477,1,3,7,0,0,0,1,0,1,0,1,0,low
13478,18,0,9,0,1,0,0,0,1,0,1,0,low
13479,17,0,4,0,0,0,1,0,1,0,1,0,low
13480,25,0,4,0,1,0,0,0,1,0,1,0,low
13481,9,0,8,0,1,0,0,1,0,0,1,0,medium
13482,10,1,3,0,0,0,1,0,1,0,1,0,medium
13483,3,0,10,0,0,0,1,0,1,0,1,0,low
13484,14,0,1,0,1,0,0,1,0,1,0,0,medium
13485,4,1,0,0,1,0,0,0,1,0,1,0,low
13486,2,0,0,0,0,1,0,0,1,0,1,0,low
13487,19,0,4,0,0,1,0,0,1,0,1,0,low
13488,8,0,1,0,0,1,0,1,0,0,1,0,medium
13489,1,0,3,0,1,0,0,0,1,0,1,0,low
13490,22,0,3,0,0,1,0,0,1,0,1,0,low
13491,7,0,3,0,0,0,1,0,1,0,1,0,low
13492,7,0,2,0,1,0,0,0,1,0,1,0,low
13493,3,0,0,0,0,1,0,0,1,1,0,0,low
13494,22,0,0,0,0,0,1,0,1,0,1,0,low
13495,11,0,0,0,0,0,1,1,0,0,1,0,medium
13496,6,0,0,0,0,1,0,0,1,0,1,0,low
13497,25,0,3,0,0,0,1,0,1,0,1,0,low
13498,4,1,0,0,0,1,0,0,1,1,0,0,low
13499,19,0,0,0,0,0,1,0,1,0,1,0,low
13500,7,0,0,0,0,0,1,0,1,0,1,0,low
13501,19,0,0,0,1,0,0,0,1,0,1,0,low
13502,23,0,0,0,0,0,1,0,1,0,1,0,high
13503,17,0,0,0,1,0,0,0,1,0,1,0,low
13504,6,0,0,0,0,1,0,0,1,0,1,0,low
13505,18,0,0,0,1,0,0,0,1,0,1,0,low
13506,16,0,0,0,1,0,0,0,1,0,1,0,low
13507,3,0,0,0,1,0,0,0,1,0,1,0,low
13508,4,1,0,0,0,1,0,0,1,0,1,0,low
13509,9,0,0,0,1,0,0,1,0,0,1,0,medium
13510,7,0,0,0,0,1,0,0,1,0,1,0,low
13511,17,0,0,0,1,0,0,0,1,0,1,0,low
13512,16,0,0,0,1,0,0,0,1,0,1,0,low
13513,25,0,0,0,1,0,0,0,1,0,1,0,low
13514,4,1,1,0,1,0,0,0,1,0,1,0,low
13515,18,0,0,0,1,0,0,0,1,0,1,0,low
13516,14,0,0,0,0,0,1,1,0,1,0,0,medium
13517,7,0,0,0,0,1,0,0,1,0,1,0,low
13518,18,0,0,0,1,0,0,0,1,0,1,0,low
13519,17,0,0,0,1,0,0,0,1,0,1,0,low
13520,22,0,0,0,1,0,0,0,1,0,1,0,low
13521,4,1,0,0,0,1,0,0,1,0,1,0,low
13522,4,1,0,0,1,0,0,0,1,0,1,0,low
13523,10,1,0,0,0,1,0,0,1,0,1,0,medium
13524,22,0,0,0,1,0,0,0,1,0,1,0,low
13525,7,0,0,0,1,0,0,0,1,0,1,0,low
13526,4,1,0,0,1,0,0,0,1,0,1,0,low
13527,16,0,0,0,1,0,0,0,1,0,1,0,low
13528,9,0,0,0,1,0,0,1,0,0,1,0,medium
13529,20,0,0,0,1,0,0,0,1,0,1,0,high
13530,6,0,0,0,1,0,0,0,1,0,1,0,low
13531,18,0,0,0,1,0,0,0,1,0,1,0,low
13532,25,0,0,0,1,0,0,0,1,0,1,0,low
13533,4,1,0,0,1,0,0,0,1,0,1,0,low
13534,7,0,0,0,0,1,0,0,1,0,1,0,low
13535,7,0,0,0,1,0,0,0,1,1,0,0,low
13536,18,0,0,0,1,0,0,0,1,0,1,0,low
13537,18,0,0,0,1,0,0,0,1,0,1,0,low
13538,16,0,0,0,1,0,0,0,1,0,1,0,low
13539,4,1,2,0,0,1,0,0,1,0,1,0,low
13540,10,1,0,0,1,0,0,0,1,1,0,0,medium
13541,25,0,0,0,1,0,0,0,1,0,1,0,low
13542,13,0,0,0,1,0,0,0,1,0,1,0,high
13543,17,0,0,0,1,0,0,0,1,0,1,0,low
13544,7,0,0,0,0,0,1,0,1,0,1,0,low
13545,1,1,1,0,0,0,1,0,1,0,1,0,low
13546,10,1,2,0,0,0,1,0,1,0,1,0,medium
13547,10,1,0,0,0,0,1,0,1,0,1,0,medium
13548,10,1,0,0,0,1,0,0,1,0,1,0,medium
13549,10,1,0,0,1,0,0,0,1,0,1,0,medium
13550,10,1,1,0,0,0,1,0,1,0,1,0,medium
13551,9,0,1,0,1,0,0,1,0,0,1,0,medium
13552,10,1,0,0,1,0,0,0,1,0,1,0,medium
13553,10,1,0,0,1,0,0,0,1,0,1,0,medium
13554,2,0,0,0,0,1,0,0,1,0,1,0,low
13555,12,0,0,0,1,0,0,0,1,0,1,0,low
13556,5,0,1,0,0,1,0,0,1,1,0,0,low
13557,4,0,1,0,0,0,1,0,1,0,1,0,low
13558,11,0,6,0,1,0,0,1,0,0,1,0,medium
13559,9,0,0,0,1,0,0,1,0,0,1,0,medium
13560,15,0,5,0,1,0,0,0,1,0,1,0,low
13561,7,0,0,0,0,1,0,0,1,0,1,0,low
13562,17,0,0,0,1,0,0,0,1,0,1,0,low
13563,6,0,0,0,0,1,0,0,1,0,1,0,low
13564,3,0,0,0,0,1,0,0,1,0,1,0,low
13565,16,0,0,0,1,0,0,0,1,0,1,0,low
13566,7,0,0,0,1,0,0,0,1,0,1,0,low
13567,19,0,0,0,1,0,0,0,1,0,1,0,low
13568,22,0,0,0,1,0,0,0,1,0,1,0,low
13569,7,0,0,0,1,0,0,0,1,0,1,0,low
13570,24,0,0,0,1,0,0,0,1,0,1,0,low
13571,6,0,0,0,0,1,0,0,1,0,1,0,low
13572,7,0,0,0,1,0,0,0,1,1,0,0,low
13573,22,0,0,0,1,0,0,0,1,0,1,0,low
13574,8,0,0,0,1,0,0,1,0,1,0,0,medium
13575,15,0,0,0,0,0,1,0,1,1,0,0,low
13576,5,0,0,0,0,0,1,0,1,0,1,0,low
13577,3,0,0,0,1,0,0,0,1,0,1,0,low
13578,2,0,0,0,0,1,0,0,1,0,1,0,low
13579,17,0,0,0,1,0,0,0,1,0,1,0,low
13580,10,1,0,0,1,0,0,0,1,0,1,0,medium
13581,17,0,0,0,1,0,0,0,1,0,1,0,low
13582,9,0,0,0,1,0,0,1,0,0,1,0,medium
13583,19,0,1,0,0,0,1,0,1,1,0,0,low
13584,10,1,0,0,1,0,0,0,1,0,1,0,medium
13585,7,0,0,0,1,0,0,0,1,0,1,0,low
13586,16,0,0,0,1,0,0,0,1,0,1,0,low
13587,8,0,1,0,0,1,0,1,0,1,0,0,medium
13588,6,0,1,0,1,0,0,0,1,0,1,0,low
13589,4,0,1,0,0,1,0,0,1,0,1,0,low
13590,11,0,2,0,0,1,0,1,0,0,1,0,medium
13591,6,0,0,0,0,0,1,0,1,0,1,0,low
13592,25,0,0,0,0,0,1,0,1,0,1,0,low
13593,25,0,0,0,0,0,1,0,1,1,0,0,low
13594,8,0,7,0,0,0,1,1,0,0,1,0,medium
13595,5,0,0,0,1,0,0,0,1,0,1,0,low
13596,3,0,2,0,0,1,0,0,1,1,0,0,low
13597,19,0,0,0,1,0,0,0,1,0,1,0,low
13598,16,0,0,0,1,0,0,0,1,1,0,0,low
13599,2,0,0,0,0,1,0,0,1,0,1,0,low
13600,19,0,0,0,1,0,0,0,1,1,0,0,low
13601,18,0,0,0,1,0,0,0,1,0,1,0,low
13602,16,0,0,0,1,0,0,0,1,0,1,0,low
13603,7,0,0,0,0,1,0,0,1,0,1,0,low
13604,23,0,0,0,0,1,0,0,1,0,1,0,high
13605,22,0,0,0,0,1,0,0,1,0,1,0,low
13606,16,0,0,0,1,0,0,0,1,0,1,0,low
13607,4,1,0,0,1,0,0,0,1,0,1,0,low
